Aika,Pumppaamo,Nimi,"Lähtövirtaama
m3","Korjattu Lähtövirtaama
m3","P1 käyntiaika
min","P2 käyntiaika
min","P3 käyntiaika
min","P4 käyntiaika
min","P5 käyntiaika
min","Myyty vesimäärä
m3","Aluevirtaama
m3"
11/07/2016 03:00,JVP1020,Suutarila,383,383,0,12,0,34,,269,303
11/07/2016 04:00,JVP1020,Suutarila,299,299,0,0,22,14,,269,214
11/07/2016 05:00,JVP1020,Suutarila,316,316,22,12,0,0,,269,232
11/07/2016 06:00,JVP1020,Suutarila,326,326,0,8,0,38,,269,213
11/07/2016 07:00,JVP1020,Suutarila,283,283,0,0,32,2,,269,163
11/07/2016 08:00,JVP1020,Suutarila,519,519,60,0,0,0,,269,372
11/07/2016 09:00,JVP1020,Suutarila,503,503,60,0,0,0,,269,373
11/07/2016 10:00,JVP1020,Suutarila,544,544,60,0,0,0,,269,374
11/07/2016 11:00,JVP1020,Suutarila,610,610,60,0,0,0,,269,446
11/07/2016 12:00,JVP1020,Suutarila,666,666,2,58,0,0,,269,497
11/07/2016 13:00,JVP1020,Suutarila,663,663,0,60,0,0,,269,499
11/07/2016 14:00,JVP1020,Suutarila,645,645,0,60,0,0,,269,495
11/07/2016 15:00,JVP1020,Suutarila,624,624,0,60,0,0,,269,474
11/07/2016 16:00,JVP1020,Suutarila,616,616,0,60,0,0,,269,453
11/07/2016 17:00,JVP1020,Suutarila,616,616,0,60,0,0,,269,459
11/07/2016 18:00,JVP1020,Suutarila,627,627,0,60,0,0,,269,453
11/07/2016 19:00,JVP1020,Suutarila,653,653,0,60,0,0,,269,478
11/07/2016 20:00,JVP1020,Suutarila,681,681,1,59,0,0,,269,492
11/07/2016 21:00,JVP1020,Suutarila,711,711,0,60,0,0,,269,523
11/07/2016 22:00,JVP1020,Suutarila,715,715,0,60,0,0,,269,533
11/07/2016 23:00,JVP1020,Suutarila,675,675,0,60,0,0,,269,532
12/07/2016,JVP1020,Suutarila,588,588,0,2,0,56,,269,450
12/07/2016 01:00,JVP1020,Suutarila,494,494,0,1,0,61,,269,404
12/07/2016 02:00,JVP1020,Suutarila,434,434,0,0,0,58,,269,341
12/07/2016 03:00,JVP1020,Suutarila,319,319,8,0,26,0,,269,201
12/07/2016 04:00,JVP1020,Suutarila,429,429,36,12,0,0,,269,290
12/07/2016 05:00,JVP1020,Suutarila,525,525,0,60,0,0,,269,402
12/07/2016 06:00,JVP1020,Suutarila,403,403,0,10,0,40,,269,279
12/07/2016 07:00,JVP1020,Suutarila,496,496,1,0,0,60,,269,341
12/07/2016 08:00,JVP1020,Suutarila,575,575,0,0,0,60,,269,440
12/07/2016 09:00,JVP1020,Suutarila,652,652,0,0,0,60,,269,518
12/07/2016 10:00,JVP1020,Suutarila,638,638,0,0,0,60,,269,502
12/07/2016 11:00,JVP1020,Suutarila,688,688,0,0,0,61,,269,535
12/07/2016 12:00,JVP1020,Suutarila,800,800,0,0,58,2,,269,450659
12/07/2016 13:00,JVP1020,Suutarila,727,727,0,0,60,0,,269,575
12/07/2016 14:00,JVP1020,Suutarila,707,707,0,0,60,0,,269,558
12/07/2016 15:00,JVP1020,Suutarila,677,677,0,0,60,0,,269,542
12/07/2016 16:00,JVP1020,Suutarila,654,654,0,0,60,0,,269,524
12/07/2016 17:00,JVP1020,Suutarila,644,644,0,0,60,0,,269,491
12/07/2016 18:00,JVP1020,Suutarila,669,669,0,0,60,0,,269,509
12/07/2016 19:00,JVP1020,Suutarila,687,687,0,0,60,0,,269,519
12/07/2016 20:00,JVP1020,Suutarila,740,740,0,0,60,0,,269,567
12/07/2016 21:00,JVP1020,Suutarila,778,778,0,0,60,0,,269,596
12/07/2016 22:00,JVP1020,Suutarila,774,774,0,0,60,0,,269,603
